query	top	match
1639.1356_FFGZ01000001	40	1639.1042
1639.1356_FFGZ01000001	41	1639.4262
1639.1356_FFGZ01000001	42	1639.3530
1639.1356_FFGZ01000001	43	1639.2172
1639.1356_FFGZ01000001	44	1639.3735
1639.1356_FFGZ01000001	45	1639.3461
1639.1356_FFGZ01000001	46	1639.10242
1639.1356_FFGZ01000001	47	1400819.3
1639.1356_FFGZ01000001	48	1639.5235
1639.1356_FFGZ01000001	49	1639.3762
1639.1356_FFGZ01000001	50	1639.3137
1639.1356_FFGZ01000001	51	1639.3776
1639.1356_FFGZ01000001	52	1639.3694
1639.1356_FFGZ01000001	53	1639.3756
1639.1356_FFGZ01000001	54	1639.3695
1639.1356_FFGZ01000001	55	1639.4426
1639.1356_FFGZ01000001	56	1639.3125
1639.1356_FFGZ01000001	57	1639.1800
1639.1356_FFGZ01000001	58	1639.1781
1639.1356_FFGZ01000001	59	1639.1817
1639.1356_FFGZ01000001	60	1639.1816
1639.1356_FFGZ01000001	61	1639.1870
1639.1356_FFGZ01000001	62	1639.3504
1639.1356_FFGZ01000001	63	1639.3465
1639.1356_FFGZ01000001	64	1639.3520
1639.1356_FFGZ01000001	65	1639.1287
1639.1356_FFGZ01000001	66	1639.3067
1639.1356_FFGZ01000001	67	1639.3517
1639.1356_FFGZ01000001	68	1639.3129
1639.1356_FFGZ01000001	69	1639.3752
1639.1356_FFGZ01000001	70	1639.3494
1639.1356_FFGZ01000001	71	1639.3134
1639.1356_FFGZ01000001	72	1639.4821
1639.1356_FFGZ01000001	73	1639.3514
1639.1356_FFGZ01000001	74	1639.3519
1639.1356_FFGZ01000001	75	1639.3451
1639.1356_FFGZ01000001	76	1639.4288
1639.1356_FFGZ01000001	77	1639.3132
1639.1356_FFGZ01000001	78	1639.3483
1639.1356_FFGZ01000001	79	1639.3503
1639.1356_FFGZ01000001	80	1639.3511
1639.1356_FFGZ01000001	81	1639.3172
1639.1356_FFGZ01000001	82	1639.9401
1639.1356_FFGZ01000001	83	1639.3526
1639.1356_FFGZ01000001	84	1639.3760
1639.1356_FFGZ01000001	85	1639.4296
1639.1356_FFGZ01000001	86	1639.3744
1639.1356_FFGZ01000001	87	1639.3171
1639.1356_FFGZ01000001	88	1639.3522
1639.1356_FFGZ01000001	89	1639.3158
1639.1356_FFGZ01000001	90	1639.3491
1639.1356_FFGZ01000001	91	1639.3525
1639.1356_FFGZ01000001	92	1639.3338
1639.1356_FFGZ01000001	93	1639.1285
1639.1356_FFGZ01000001	94	1639.3518
1639.1356_FFGZ01000001	95	1639.3755
1639.1356_FFGZ01000001	96	1639.3493
1639.1356_FFGZ01000001	97	1639.3527
1639.1356_FFGZ01000001	98	1639.3516
1639.1356_FFGZ01000001	99	1639.3523
1639.1356_FFGZ01000001	100	1639.3657
1639.1356_FFGZ01000001	101	1639.3484
1639.1356_FFGZ01000001	1	1802762.3
1639.1356_FFGZ01000001	2	1639.1356
1639.1356_FFGZ01000001	3	1639.1425
1639.1356_FFGZ01000001	4	1639.10241
1639.1356_FFGZ01000001	5	1639.5169
1639.1356_FFGZ01000001	6	1639.3497
1639.1356_FFGZ01000001	7	1639.4958
1639.1356_FFGZ01000001	8	1639.2436
1639.1356_FFGZ01000001	9	1639.4969
1639.1356_FFGZ01000001	10	1639.3433
1639.1356_FFGZ01000001	11	1639.10237
1639.1356_FFGZ01000001	12	1639.3687
1639.1356_FFGZ01000001	13	1639.3688
1639.1356_FFGZ01000001	14	1639.1288
1639.1356_FFGZ01000001	15	1639.5111
1639.1356_FFGZ01000001	16	1639.3759
1639.1356_FFGZ01000001	17	1639.3753
1639.1356_FFGZ01000001	18	1639.4427
1639.1356_FFGZ01000001	19	1639.983
1639.1356_FFGZ01000001	20	1639.3757
1639.1356_FFGZ01000001	21	393132.9
1639.1356_FFGZ01000001	22	1639.3485
1639.1356_FFGZ01000001	23	1639.3474
1639.1356_FFGZ01000001	24	1639.4992
1639.1356_FFGZ01000001	25	1639.1795
1639.1356_FFGZ01000001	26	1639.1131
1639.1356_FFGZ01000001	27	1639.3680
1639.1356_FFGZ01000001	28	1639.3766
1639.1356_FFGZ01000001	29	1639.3768
1639.1356_FFGZ01000001	30	1639.3779
1639.1356_FFGZ01000001	31	1639.4261
1639.1356_FFGZ01000001	32	1639.4543
1639.1356_FFGZ01000001	33	1639.1278
1639.1356_FFGZ01000001	34	1639.11185
1639.1356_FFGZ01000001	35	1639.3781
1639.1356_FFGZ01000001	36	1639.6046
1639.1356_FFGZ01000001	37	1639.1043
1639.1356_FFGZ01000001	38	1639.11197
1639.1356_FFGZ01000001	39	1639.3529
1639.1356_FFGZ01000001	40	1639.1042
1639.1356_FFGZ01000001	41	1639.4262
1639.1356_FFGZ01000001	42	1639.3530
1639.1356_FFGZ01000001	43	1639.2172
1639.1356_FFGZ01000001	44	1639.3735
1639.1356_FFGZ01000001	45	1639.3461
1639.1356_FFGZ01000001	46	1639.10242
1639.1356_FFGZ01000001	47	1400819.3
1639.1356_FFGZ01000001	48	1639.5235
1639.1356_FFGZ01000001	49	1639.3762
1639.1356_FFGZ01000001	50	1639.3137
1639.1356_FFGZ01000001	51	1639.3776
1639.1356_FFGZ01000001	52	1639.3694
1639.1356_FFGZ01000001	53	1639.3756
1639.1356_FFGZ01000001	54	1639.3695
1639.1356_FFGZ01000001	55	1639.4426
1639.1356_FFGZ01000001	56	1639.3125
1639.1356_FFGZ01000001	57	1639.1800
1639.1356_FFGZ01000001	58	1639.1781
1639.1356_FFGZ01000001	59	1639.1817
1639.1356_FFGZ01000001	60	1639.1816
1639.1356_FFGZ01000001	61	1639.1870
1639.1356_FFGZ01000001	62	1639.3504
1639.1356_FFGZ01000001	63	1639.3465
1639.1356_FFGZ01000001	64	1639.3520
1639.1356_FFGZ01000001	65	1639.1287
1639.1356_FFGZ01000001	66	1639.3067
1639.1356_FFGZ01000001	67	1639.3517
1639.1356_FFGZ01000001	68	1639.3129
1639.1356_FFGZ01000001	69	1639.3752
1639.1356_FFGZ01000001	70	1639.3494
1639.1356_FFGZ01000001	71	1639.3134
1639.1356_FFGZ01000001	72	1639.4821
1639.1356_FFGZ01000001	73	1639.3514
1639.1356_FFGZ01000001	74	1639.3519
1639.1356_FFGZ01000001	75	1639.3451
1639.1356_FFGZ01000001	76	1639.4288
1639.1356_FFGZ01000001	77	1639.3132
1639.1356_FFGZ01000001	78	1639.3483
1639.1356_FFGZ01000001	79	1639.3503
1639.1356_FFGZ01000001	80	1639.3511
1639.1356_FFGZ01000001	81	1639.3172
1639.1356_FFGZ01000001	82	1639.9401
1639.1356_FFGZ01000001	83	1639.3526
1639.1356_FFGZ01000001	84	1639.3760
1639.1356_FFGZ01000001	85	1639.4296
1639.1356_FFGZ01000001	86	1639.3744
1639.1356_FFGZ01000001	87	1639.3171
1639.1356_FFGZ01000001	88	1639.3522
1639.1356_FFGZ01000001	89	1639.3158
1639.1356_FFGZ01000001	90	1639.3491
1639.1356_FFGZ01000001	91	1639.3525
1639.1356_FFGZ01000001	92	1639.3338
1639.1356_FFGZ01000001	93	1639.1285
1639.1356_FFGZ01000001	94	1639.3518
1639.1356_FFGZ01000001	95	1639.3755
1639.1356_FFGZ01000001	96	1639.3493
1639.1356_FFGZ01000001	97	1639.3527
1639.1356_FFGZ01000001	98	1639.3516
1639.1356_FFGZ01000001	99	1639.3523
1639.1356_FFGZ01000001	100	1639.3657
1639.1356_FFGZ01000001	101	1639.3484
1639.1356_FFGZ01000001	1	1898207.3757
1639.1356_FFGZ01000001	2	1639.1356
1639.1356_FFGZ01000001	3	1639.1425
1639.1356_FFGZ01000001	4	1639.10241
1639.1356_FFGZ01000001	5	1639.5169
1639.1356_FFGZ01000001	6	1639.3497
1639.1356_FFGZ01000001	7	1639.4958
1639.1356_FFGZ01000001	8	1639.2436
1639.1356_FFGZ01000001	9	1639.4969
1639.1356_FFGZ01000001	10	1639.3433
1639.1356_FFGZ01000001	11	1639.10237
1639.1356_FFGZ01000001	12	1639.3687
1639.1356_FFGZ01000001	13	1639.3688
1639.1356_FFGZ01000001	14	1639.1288
1639.1356_FFGZ01000001	15	1639.5111
1639.1356_FFGZ01000001	16	1639.3759
1639.1356_FFGZ01000001	17	1639.3753
1639.1356_FFGZ01000001	18	1639.4427
1639.1356_FFGZ01000001	19	1639.983
1639.1356_FFGZ01000001	20	1639.3757
1639.1356_FFGZ01000001	21	393132.9
1639.1356_FFGZ01000001	22	1639.3485
1639.1356_FFGZ01000001	23	1639.3474
1639.1356_FFGZ01000001	24	1639.4992
1639.1356_FFGZ01000001	25	1639.1795
1639.1356_FFGZ01000001	26	1639.1131
1639.1356_FFGZ01000001	27	1639.3680
1639.1356_FFGZ01000001	28	1639.3766
1639.1356_FFGZ01000001	29	1639.3768
1639.1356_FFGZ01000001	30	1639.3779
1639.1356_FFGZ01000001	31	1639.4261
1639.1356_FFGZ01000001	32	1639.4543
1639.1356_FFGZ01000001	33	1639.1278
1639.1356_FFGZ01000001	34	1639.11185
1639.1356_FFGZ01000001	35	1639.3781
1639.1356_FFGZ01000001	36	1639.6046
1639.1356_FFGZ01000001	37	1639.1043
1639.1356_FFGZ01000001	38	1639.11197
1639.1356_FFGZ01000001	39	1639.3529
1639.1356_FFGZ01000001	40	1639.1042
1639.1356_FFGZ01000001	41	1639.4262
1639.1356_FFGZ01000001	42	1639.3530
1639.1356_FFGZ01000001	43	1639.2172
1639.1356_FFGZ01000001	44	1639.3735
1639.1356_FFGZ01000001	45	1639.3461
1639.1356_FFGZ01000001	46	1639.10242
1639.1356_FFGZ01000001	47	1400819.3
1639.1356_FFGZ01000001	48	1639.5235
1639.1356_FFGZ01000001	49	1639.3762
1639.1356_FFGZ01000001	50	1639.3137
1639.1356_FFGZ01000001	51	1639.3776
1639.1356_FFGZ01000001	52	1639.3694
1639.1356_FFGZ01000001	53	1639.3756
1639.1356_FFGZ01000001	54	1639.3695
1639.1356_FFGZ01000001	55	1639.4426
1639.1356_FFGZ01000001	56	1639.3125
1639.1356_FFGZ01000001	57	1639.1800
1639.1356_FFGZ01000001	58	1639.1781
1639.1356_FFGZ01000001	59	1639.1817
1639.1356_FFGZ01000001	60	1639.1816
1639.1356_FFGZ01000001	61	1639.1870
1639.1356_FFGZ01000001	62	1639.3504
1639.1356_FFGZ01000001	63	1639.3465
1639.1356_FFGZ01000001	64	1639.3520
1639.1356_FFGZ01000001	65	1639.1287
1639.1356_FFGZ01000001	66	1639.3067
1639.1356_FFGZ01000001	67	1639.3517
1639.1356_FFGZ01000001	68	1639.3129
1639.1356_FFGZ01000001	69	1639.3752
1639.1356_FFGZ01000001	70	1639.3494
1639.1356_FFGZ01000001	71	1639.3134
1639.1356_FFGZ01000001	72	1639.4821
1639.1356_FFGZ01000001	73	1639.3514
1639.1356_FFGZ01000001	74	1639.3519
1639.1356_FFGZ01000001	75	1639.3451
1639.1356_FFGZ01000001	76	1639.4288
1639.1356_FFGZ01000001	77	1639.3132
1639.1356_FFGZ01000001	78	1639.3483
1639.1356_FFGZ01000001	79	1639.3503
1639.1356_FFGZ01000001	80	1639.3511
1639.1356_FFGZ01000001	81	1639.3172
1639.1356_FFGZ01000001	82	1639.9401
1639.1356_FFGZ01000001	83	1639.3526
1639.1356_FFGZ01000001	84	1639.3760
1639.1356_FFGZ01000001	85	1639.4296
1639.1356_FFGZ01000001	86	1639.3744
1639.1356_FFGZ01000001	87	1639.3171
1639.1356_FFGZ01000001	88	1639.3522
1639.1356_FFGZ01000001	89	1639.3158
1639.1356_FFGZ01000001	90	1639.3491
1639.1356_FFGZ01000001	91	1639.3525
1639.1356_FFGZ01000001	92	1639.3338
1639.1356_FFGZ01000001	93	1639.1285
1639.1356_FFGZ01000001	94	1639.3518
1639.1356_FFGZ01000001	95	1639.3755
1639.1356_FFGZ01000001	96	1639.3493
1639.1356_FFGZ01000001	97	1639.3527
1639.1356_FFGZ01000001	98	1639.3516
1639.1356_FFGZ01000001	99	1639.3523
1639.1356_FFGZ01000001	100	1639.3657
1639.1356_FFGZ01000001	101	1639.3484
1639.1356_FFGZ01000001	1	1898207.3627
1639.1356_FFGZ01000001	2	1639.1356
1639.1356_FFGZ01000001	3	1639.1425
1639.1356_FFGZ01000001	4	1639.10241
1639.1356_FFGZ01000001	5	1639.5169
1639.1356_FFGZ01000001	6	1639.3497
1639.1356_FFGZ01000001	7	1639.4958
1639.1356_FFGZ01000001	8	1639.2436
1639.1356_FFGZ01000001	9	1639.4969
1639.1356_FFGZ01000001	10	1639.3433
1639.1356_FFGZ01000001	11	1639.10237
1639.1356_FFGZ01000001	12	1639.3687
1639.1356_FFGZ01000001	13	1639.3688
1639.1356_FFGZ01000001	14	1639.1288
1639.1356_FFGZ01000001	15	1639.5111
1639.1356_FFGZ01000001	16	1639.3759
1639.1356_FFGZ01000001	17	1639.3753
1639.1356_FFGZ01000001	18	1639.4427
1639.1356_FFGZ01000001	19	1639.983
1639.1356_FFGZ01000001	20	1639.3757
1639.1356_FFGZ01000001	21	393132.9
1639.1356_FFGZ01000001	22	1639.3485
1639.1356_FFGZ01000001	23	1639.3474
1639.1356_FFGZ01000001	24	1639.4992
1639.1356_FFGZ01000001	25	1639.1795
1639.1356_FFGZ01000001	26	1639.1131
1639.1356_FFGZ01000001	27	1639.3680
1639.1356_FFGZ01000001	28	1639.3766
1639.1356_FFGZ01000001	29	1639.3768
1639.1356_FFGZ01000001	30	1639.3779
1639.1356_FFGZ01000001	31	1639.4261
1639.1356_FFGZ01000001	32	1639.4543
1639.1356_FFGZ01000001	33	1639.1278
1639.1356_FFGZ01000001	34	1639.11185
1639.1356_FFGZ01000001	35	1639.3781
1639.1356_FFGZ01000001	36	1639.6046
1639.1356_FFGZ01000001	37	1639.1043
1639.1356_FFGZ01000001	38	1639.11197
1639.1356_FFGZ01000001	39	1639.3529
1639.1356_FFGZ01000001	40	1639.1042
1639.1356_FFGZ01000001	41	1639.4262
1639.1356_FFGZ01000001	42	1639.3530
1639.1356_FFGZ01000001	43	1639.2172
1639.1356_FFGZ01000001	44	1639.3735
1639.1356_FFGZ01000001	45	1639.3461
1639.1356_FFGZ01000001	46	1639.10242
1639.1356_FFGZ01000001	47	1400819.3
1639.1356_FFGZ01000001	48	1639.5235
1639.1356_FFGZ01000001	49	1639.3762
1639.1356_FFGZ01000001	50	1639.3137
1639.1356_FFGZ01000001	51	1639.3776
1639.1356_FFGZ01000001	52	1639.3694
1639.1356_FFGZ01000001	53	1639.3756
1639.1356_FFGZ01000001	54	1639.3695
1639.1356_FFGZ01000001	55	1639.4426
1639.1356_FFGZ01000001	56	1639.3125
1639.1356_FFGZ01000001	57	1639.1800
1639.1356_FFGZ01000001	58	1639.1781
1639.1356_FFGZ01000001	59	1639.1817
1639.1356_FFGZ01000001	60	1639.1816
1639.1356_FFGZ01000001	61	1639.1870
1639.1356_FFGZ01000001	62	1639.3504
1639.1356_FFGZ01000001	63	1639.3465
1639.1356_FFGZ01000001	64	1639.3520
1639.1356_FFGZ01000001	65	1639.1287
1639.1356_FFGZ01000001	66	1639.3067
1639.1356_FFGZ01000001	67	1639.3517
1639.1356_FFGZ01000001	68	1639.3129
1639.1356_FFGZ01000001	69	1639.3752
1639.1356_FFGZ01000001	70	1639.3494
1639.1356_FFGZ01000001	71	1639.3134
1639.1356_FFGZ01000001	72	1639.4821
1639.1356_FFGZ01000001	73	1639.3514
1639.1356_FFGZ01000001	74	1639.3519
1639.1356_FFGZ01000001	75	1639.3451
1639.1356_FFGZ01000001	76	1639.4288
1639.1356_FFGZ01000001	77	1639.3132
1639.1356_FFGZ01000001	78	1639.3483
1639.1356_FFGZ01000001	79	1639.3503
1639.1356_FFGZ01000001	80	1639.3511
1639.1356_FFGZ01000001	81	1639.3172
1639.1356_FFGZ01000001	82	1639.9401
1639.1356_FFGZ01000001	83	1639.3526
1639.1356_FFGZ01000001	84	1639.3760
1639.1356_FFGZ01000001	85	1639.4296
1639.1356_FFGZ01000001	86	1639.3744
1639.1356_FFGZ01000001	87	1639.3171
1639.1356_FFGZ01000001	88	1639.3522
1639.1356_FFGZ01000001	89	1639.3158
1639.1356_FFGZ01000001	90	1639.3491
1639.1356_FFGZ01000001	91	1639.3525
1639.1356_FFGZ01000001	92	1639.3338
1639.1356_FFGZ01000001	93	1639.1285
1639.1356_FFGZ01000001	94	1639.3518
1639.1356_FFGZ01000001	95	1639.3755
1639.1356_FFGZ01000001	96	1639.3493
1639.1356_FFGZ01000001	97	1639.3527
1639.1356_FFGZ01000001	98	1639.3516
1639.1356_FFGZ01000001	99	1639.3523
1639.1356_FFGZ01000001	100	1639.3657
1639.1356_FFGZ01000001	101	1639.3484
1639.1356_FFGZ01000001	1	2026735.126
1639.1356_FFGZ01000001	2	1639.1356
1639.1356_FFGZ01000001	3	1639.1425
1639.1356_FFGZ01000001	4	1639.10241
1639.1356_FFGZ01000001	5	1639.5169
1639.1356_FFGZ01000001	6	1639.3497
1639.1356_FFGZ01000001	7	1639.4958
1639.1356_FFGZ01000001	8	1639.2436
1639.1356_FFGZ01000001	9	1639.4969
1639.1356_FFGZ01000001	10	1639.3433
1639.1356_FFGZ01000001	11	1639.10237
1639.1356_FFGZ01000001	12	1639.3687
1639.1356_FFGZ01000001	13	1639.3688
1639.1356_FFGZ01000001	14	1639.1288
1639.1356_FFGZ01000001	15	1639.5111
1639.1356_FFGZ01000001	16	1639.3759
1639.1356_FFGZ01000001	17	1639.3753
1639.1356_FFGZ01000001	18	1639.4427
1639.1356_FFGZ01000001	19	1639.983
1639.1356_FFGZ01000001	20	1639.3757
1639.1356_FFGZ01000001	21	393132.9
1639.1356_FFGZ01000001	22	1639.3485
1639.1356_FFGZ01000001	23	1639.3474
1639.1356_FFGZ01000001	24	1639.4992
1639.1356_FFGZ01000001	25	1639.1795
1639.1356_FFGZ01000001	26	1639.1131
1639.1356_FFGZ01000001	27	1639.3680
1639.1356_FFGZ01000001	28	1639.3766
1639.1356_FFGZ01000001	29	1639.3768
1639.1356_FFGZ01000001	30	1639.3779
1639.1356_FFGZ01000001	31	1639.4261
1639.1356_FFGZ01000001	32	1639.4543
1639.1356_FFGZ01000001	33	1639.1278
1639.1356_FFGZ01000001	34	1639.11185
1639.1356_FFGZ01000001	35	1639.3781
1639.1356_FFGZ01000001	36	1639.6046
1639.1356_FFGZ01000001	37	1639.1043
1639.1356_FFGZ01000001	38	1639.11197
1639.1356_FFGZ01000001	39	1639.3529
1639.1356_FFGZ01000001	40	1639.1042
1639.1356_FFGZ01000001	41	1639.4262
1639.1356_FFGZ01000001	42	1639.3530
1639.1356_FFGZ01000001	43	1639.2172
1639.1356_FFGZ01000001	44	1639.3735
1639.1356_FFGZ01000001	45	1639.3461
1639.1356_FFGZ01000001	46	1639.10242
1639.1356_FFGZ01000001	47	1400819.3
1639.1356_FFGZ01000001	48	1639.5235
1639.1356_FFGZ01000001	49	1639.3762
1639.1356_FFGZ01000001	50	1639.3137
1639.1356_FFGZ01000001	51	1639.3776
1639.1356_FFGZ01000001	52	1639.3694
1639.1356_FFGZ01000001	53	1639.3756
1639.1356_FFGZ01000001	54	1639.3695
1639.1356_FFGZ01000001	55	1639.4426
1639.1356_FFGZ01000001	56	1639.3125
1639.1356_FFGZ01000001	57	1639.1800
1639.1356_FFGZ01000001	58	1639.1781
1639.1356_FFGZ01000001	59	1639.1817
1639.1356_FFGZ01000001	60	1639.1816
1639.1356_FFGZ01000001	61	1639.1870
1639.1356_FFGZ01000001	62	1639.3504
1639.1356_FFGZ01000001	63	1639.3465
1639.1356_FFGZ01000001	64	1639.3520
1639.1356_FFGZ01000001	65	1639.1287
1639.1356_FFGZ01000001	66	1639.3067
1639.1356_FFGZ01000001	67	1639.3517
1639.1356_FFGZ01000001	68	1639.3129
1639.1356_FFGZ01000001	69	1639.3752
1639.1356_FFGZ01000001	70	1639.3494
1639.1356_FFGZ01000001	71	1639.3134
1639.1356_FFGZ01000001	72	1639.4821
1639.1356_FFGZ01000001	73	1639.3514
1639.1356_FFGZ01000001	74	1639.3519
1639.1356_FFGZ01000001	75	1639.3451
1639.1356_FFGZ01000001	76	1639.4288
1639.1356_FFGZ01000001	77	1639.3132
1639.1356_FFGZ01000001	78	1639.3483
1639.1356_FFGZ01000001	79	1639.3503
1639.1356_FFGZ01000001	80	1639.3511
1639.1356_FFGZ01000001	81	1639.3172
1639.1356_FFGZ01000001	82	1639.9401
1639.1356_FFGZ01000001	83	1639.3526
1639.1356_FFGZ01000001	84	1639.3760
1639.1356_FFGZ01000001	85	1639.4296
1639.1356_FFGZ01000001	86	1639.3744
1639.1356_FFGZ01000001	87	1639.3171
1639.1356_FFGZ01000001	88	1639.3522
1639.1356_FFGZ01000001	89	1639.3158
1639.1356_FFGZ01000001	90	1639.3491
1639.1356_FFGZ01000001	91	1639.3525
1639.1356_FFGZ01000001	92	1639.3338
1639.1356_FFGZ01000001	93	1639.1285
1639.1356_FFGZ01000001	94	1639.3518
1639.1356_FFGZ01000001	95	1639.3755
1639.1356_FFGZ01000001	96	1639.3493
1639.1356_FFGZ01000001	97	1639.3527
1639.1356_FFGZ01000001	98	1639.3516
1639.1356_FFGZ01000001	99	1639.3523
1639.1356_FFGZ01000001	100	1639.3657
1639.1356_FFGZ01000001	101	1639.3484
1639.1356_FFGZ01000001	1	1781249.4
1639.1356_FFGZ01000001	2	1639.1356
1639.1356_FFGZ01000001	3	1639.1425
1639.1356_FFGZ01000001	4	1639.10241
1639.1356_FFGZ01000001	5	1639.5169
1639.1356_FFGZ01000001	6	1639.3497
1639.1356_FFGZ01000001	7	1639.4958
1639.1356_FFGZ01000001	8	1639.2436
1639.1356_FFGZ01000001	9	1639.4969
1639.1356_FFGZ01000001	10	1639.3433
1639.1356_FFGZ01000001	11	1639.10237
1639.1356_FFGZ01000001	12	1639.3687
1639.1356_FFGZ01000001	13	1639.3688
1639.1356_FFGZ01000001	14	1639.1288
1639.1356_FFGZ01000001	15	1639.5111
1639.1356_FFGZ01000001	16	1639.3759
1639.1356_FFGZ01000001	17	1639.3753
1639.1356_FFGZ01000001	18	1639.4427
1639.1356_FFGZ01000001	19	1639.983
1639.1356_FFGZ01000001	20	1639.3757
1639.1356_FFGZ01000001	21	393132.9
1639.1356_FFGZ01000001	22	1639.3485
1639.1356_FFGZ01000001	23	1639.3474
1639.1356_FFGZ01000001	24	1639.4992
1639.1356_FFGZ01000001	25	1639.1795
1639.1356_FFGZ01000001	26	1639.1131
1639.1356_FFGZ01000001	27	1639.3680
1639.1356_FFGZ01000001	28	1639.3766
1639.1356_FFGZ01000001	29	1639.3768
1639.1356_FFGZ01000001	30	1639.3779
1639.1356_FFGZ01000001	31	1639.4261
1639.1356_FFGZ01000001	32	1639.4543
1639.1356_FFGZ01000001	33	1639.1278
1639.1356_FFGZ01000001	34	1639.11185
1639.1356_FFGZ01000001	35	1639.3781
1639.1356_FFGZ01000001	36	1639.6046
1639.1356_FFGZ01000001	37	1639.1043
1639.1356_FFGZ01000001	38	1639.11197
1639.1356_FFGZ01000001	39	1639.3529
1639.1356_FFGZ01000001	40	1639.1042
1639.1356_FFGZ01000001	41	1639.4262
1639.1356_FFGZ01000001	42	1639.3530
1639.1356_FFGZ01000001	43	1639.2172
1639.1356_FFGZ01000001	44	1639.3735
1639.1356_FFGZ01000001	45	1639.3461
1639.1356_FFGZ01000001	46	1639.10242
1639.1356_FFGZ01000001	47	1400819.3
1639.1356_FFGZ01000001	48	1639.5235
1639.1356_FFGZ01000001	49	1639.3762
1639.1356_FFGZ01000001	50	1639.3137
1639.1356_FFGZ01000001	51	1639.3776
1639.1356_FFGZ01000001	52	1639.3694
1639.1356_FFGZ01000001	53	1639.3756
1639.1356_FFGZ01000001	54	1639.3695
1639.1356_FFGZ01000001	55	1639.4426
1639.1356_FFGZ01000001	56	1639.3125
1639.1356_FFGZ01000001	57	1639.1800
1639.1356_FFGZ01000001	58	1639.1781
1639.1356_FFGZ01000001	59	1639.1817
1639.1356_FFGZ01000001	60	1639.1816
1639.1356_FFGZ01000001	61	1639.1870
1639.1356_FFGZ01000001	62	1639.3504
1639.1356_FFGZ01000001	63	1639.3465
1639.1356_FFGZ01000001	64	1639.3520
1639.1356_FFGZ01000001	65	1639.1287
1639.1356_FFGZ01000001	66	1639.3067
1639.1356_FFGZ01000001	67	1639.3517
1639.1356_FFGZ01000001	68	1639.3129
1639.1356_FFGZ01000001	69	1639.3752
1639.1356_FFGZ01000001	70	1639.3494
1639.1356_FFGZ01000001	71	1639.3134
1639.1356_FFGZ01000001	72	1639.4821
1639.1356_FFGZ01000001	73	1639.3514
1639.1356_FFGZ01000001	74	1639.3519
1639.1356_FFGZ01000001	75	1639.3451
1639.1356_FFGZ01000001	76	1639.4288
1639.1356_FFGZ01000001	77	1639.3132
1639.1356_FFGZ01000001	78	1639.3483
1639.1356_FFGZ01000001	79	1639.3503
1639.1356_FFGZ01000001	80	1639.3511
1639.1356_FFGZ01000001	81	1639.3172
1639.1356_FFGZ01000001	82	1639.9401
1639.1356_FFGZ01000001	83	1639.3526
1639.1356_FFGZ01000001	84	1639.3760
1639.1356_FFGZ01000001	85	1639.4296
1639.1356_FFGZ01000001	86	1639.3744
1639.1356_FFGZ01000001	87	1639.3171
1639.1356_FFGZ01000001	88	1639.3522
1639.1356_FFGZ01000001	89	1639.3158
1639.1356_FFGZ01000001	90	1639.3491
1639.1356_FFGZ01000001	91	1639.3525
1639.1356_FFGZ01000001	92	1639.3338
1639.1356_FFGZ01000001	93	1639.1285
1639.1356_FFGZ01000001	94	1639.3518
1639.1356_FFGZ01000001	95	1639.3755
1639.1356_FFGZ01000001	96	1639.3493
1639.1356_FFGZ01000001	97	1639.3527
1639.1356_FFGZ01000001	98	1639.3516
1639.1356_FFGZ01000001	99	1639.3523
1639.1356_FFGZ01000001	100	1639.3657
1639.1356_FFGZ01000001	101	1639.3484
1639.1356_FFGZ01000001	1	77133.1004
1639.1356_FFGZ01000001	2	1639.1356
1639.1356_FFGZ01000001	3	1639.1425
1639.1356_FFGZ01000001	4	1639.10241
1639.1356_FFGZ01000001	5	1639.5169
1639.1356_FFGZ01000001	6	1639.3497
1639.1356_FFGZ01000001	7	1639.4958
1639.1356_FFGZ01000001	8	1639.2436
1639.1356_FFGZ01000001	9	1639.4969
1639.1356_FFGZ01000001	10	1639.3433
1639.1356_FFGZ01000001	11	1639.10237
1639.1356_FFGZ01000001	12	1639.3687
1639.1356_FFGZ01000001	13	1639.3688
1639.1356_FFGZ01000001	14	1639.1288
1639.1356_FFGZ01000001	15	1639.5111
1639.1356_FFGZ01000001	16	1639.3759
1639.1356_FFGZ01000001	17	1639.3753
1639.1356_FFGZ01000001	18	1639.4427
1639.1356_FFGZ01000001	19	1639.983
1639.1356_FFGZ01000001	20	1639.3757
1639.1356_FFGZ01000001	21	393132.9
1639.1356_FFGZ01000001	22	1639.3485
1639.1356_FFGZ01000001	23	1639.3474
1639.1356_FFGZ01000001	24	1639.4992
1639.1356_FFGZ01000001	25	1639.1795
1639.1356_FFGZ01000001	26	1639.1131
1639.1356_FFGZ01000001	27	1639.3680
1639.1356_FFGZ01000001	28	1639.3766
1639.1356_FFGZ01000001	29	1639.3768
1639.1356_FFGZ01000001	30	1639.3779
1639.1356_FFGZ01000001	31	1639.4261
1639.1356_FFGZ01000001	32	1639.4543
1639.1356_FFGZ01000001	33	1639.1278
1639.1356_FFGZ01000001	34	1639.11185
1639.1356_FFGZ01000001	35	1639.3781
1639.1356_FFGZ01000001	36	1639.6046
1639.1356_FFGZ01000001	37	1639.1043
1639.1356_FFGZ01000001	38	1639.11197
1639.1356_FFGZ01000001	39	1639.3529
1639.1356_FFGZ01000001	40	1639.1042
1639.1356_FFGZ01000001	41	1639.4262
